,number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted
248,5860-1,Belville,,1994,Love 'N' Lullabies,2.0,52.0,45.70416596390622,82.48,22.14,,,set,False,25.0
249,6246-1,Pirates,Islanders,1994,Crocodile Cage,2.0,59.0,13.254208129532804,70.29,21.64,,,set,False,7.25
250,5285-1,Service Packs,Technic,1994,Two Large Shock Absorbers,,2.0,8.22674987350312,13.72,,,,set,False,4.5
251,5284-1,Service Packs,,1994,Loading Grabs with Crane Hook,,3.0,7.312666554224995,24.31,,,,set,False,4.0
252,5283-1,Service Packs,,1994,Balloon Tyres 43.2 mm,,4.0,7.312666554224995,2.43,,,,set,False,4.0
253,5282-1,Service Packs,,1994,Balloon Tyres 68.8 mm,,4.0,10.968999831337491,15.0,,,,set,False,6.0
254,5286-1,Service Packs,Technic,1994,Toggle Joints and Connectors,,64.0,8.22674987350312,9.8,,,,set,False,4.5
255,6939-1,Space,Spyrius,1994,Saucer Centurion,2.0,222.0,49.360499241018715,420.5,49.28,,,set,False,27.0
256,6262-1,Pirates,Islanders,1994,King Kahuka's Throne,5.0,146.0,38.391499409681224,284.43,56.9,,,set,False,21.0
257,2792-1,Duplo,,1994,Granny's House,2.0,44.0,91.40833192781244,,,,,set,False,50.0
258,5880-1,Belville,,1994,Prize Pony Stables,2.0,119.0,98.72099848203743,96.03,42.18,,,set,False,54.0
259,2795-1,Duplo,,1994,Playhouse Bucket,2.0,34.0,40.21966604823748,,,,,set,False,22.0
260,8062-1,Technic,Universal,1994,Briefcase Set,,403.0,124.31533142182491,112.62,46.15,,,set,False,68.0
261,2794-1,Duplo,,1994,My House,3.0,76.0,153.5659976387249,246.15,106.31,,,set,False,84.0
262,8032-1,Technic,Universal,1994,Multi Functional Starter Set,,215.0,48.446415921740595,68.0,20.42,,,set,False,26.5
263,6991-1,Space,Unitron,1994,Monorail Transport Base,4.0,573.0,325.4136616630123,1250.0,613.23,,,set,False,178.0
264,6959-1,Space,Spyrius,1994,Lunar Launch Site,3.0,287.0,65.81399898802496,415.69,108.21,,,set,False,36.0
265,6949-1,Space,Spyrius,1994,Robo-Guardian,3.0,369.0,65.81399898802496,155.17,66.92,,,set,False,36.0
266,6340-1,Town,Fire,1994,Hook & Ladder,2.0,177.0,36.563332771124976,147.85,26.37,,,set,False,20.0
267,6264-1,Pirates,Islanders,1994,Forbidden Cove,4.0,214.0,54.3879574970484,306.3,81.02,,,set,False,29.75
268,5278-1,Service Packs,Technic,1994,Chain Links,,35.0,7.312666554224995,17.75,5.27,,,set,False,4.0
269,6665-1,Town,Leisure,1994,River Runners,3.0,77.0,13.254208129532804,49.85,9.78,,,set,False,7.25
270,5138-1,Service Packs,Castle,1994,Castle Accessories,,35.0,6.39858323494687,108.76,25.27,,,set,False,3.5
271,5137-1,Service Packs,Town,1994,Town Accessories,,44.0,6.39858323494687,14.0,,,,set,False,3.5
272,5124-1,Service Packs,,1994,Wheels and Bearings,,28.0,6.39858323494687,13.85,,,,set,False,3.5
273,5122-1,Service Packs,Pirates,1994,Pirate Accessories,,22.0,5.484499915668746,59.5,7.5,,,set,False,3.0
274,4564-1,Trains,9V,1994,Freight Rail Runner,3.0,587.0,244.9743295665373,838.71,220.19,,,set,False,134.0
275,4544-1,Trains,9V,1994,Car Transport Wagon with Car,1.0,143.0,34.27812447292966,152.34,44.73,,,set,False,18.75
276,4525-1,Trains,9V,1994,Road and Rail Repair,1.0,84.0,18.281666385562488,115.6,27.17,,,set,False,10.0
277,6484-1,Town,Rescue,1995,F1 Hauler,3.0,269.0,88.02478398775018,271.35,76.34,,,set,False,49.5
278,6614-1,Town,Launch Command,1995,Launch Evac 1,1.0,122.0,16.44907579569069,67.86,11.6,,,set,False,9.25
279,6562-1,Town,Shops and Services,1995,Gas Stop Shop,3.0,221.0,43.56782237777534,114.09,32.52,,,set,False,24.5
280,6544-1,Town,Launch Command,1995,Shuttle Transcon 2,3.0,342.0,68.46372087936125,334.24,95.29,,,set,False,38.5
281,6535-1,Town,Construction,1995,Dumper,1.0,42.0,8.002253089795472,31.15,6.67,,,set,False,4.5
282,6525-1,Town,Fire,1995,Blaze Commander,1.0,50.0,8.002253089795472,35.94,5.41,,,set,False,4.5
283,6596-1,Town,Boats,1995,Wave Master,1.0,134.0,21.339341572787923,76.05,14.94,,,set,False,12.0
284,6414-1,Town,Paradisa,1995,Dolphin Point,4.0,207.0,58.683189325166786,449.0,108.58,,,set,False,33.0
285,6155-1,Aquazone,Aquasharks,1995,Deep Sea Predator,1.0,103.0,39.122126216777865,120.0,23.75,,,set,False,22.0
286,6338-1,Town,Coastguard,1995,Hurricane Harbour,3.0,364.0,88.02478398775018,299.0,93.55,,,set,False,49.5
287,6336-1,Town,Launch Command,1995,Launch Response Unit,2.0,185.0,29.341594662583393,90.37,18.1,,,set,False,16.5
288,6279-1,Pirates,,1995,Skull Island,6.0,378.0,94.24875861314666,439.64,154.2,,,set,False,53.0
289,6263-1,Pirates,Imperial Guards,1995,Imperial Outpost,4.0,216.0,48.902657770972326,400.95,113.14,,,set,False,27.5
290,6195-1,Aquazone,Aquanauts,1995,Neptune Discovery Lab,4.0,508.0,158.26678333151042,370.07,118.52,,,set,False,89.0
291,8210-1,Technic,,1995,Nitro GTX bike,,86.0,35.565569287979876,58.16,9.19,,,set,False,20.0
292,8235-1,Technic,,1995,Front End Loader,1.0,165.0,53.348353931969804,91.28,14.68,,,set,False,30.0
293,6639-1,Town,Racing,1995,Raven Racer,1.0,66.0,12.892518866892704,17.4,6.18,,,set,False,7.25
294,8280-1,Technic,,1995,Fire Engine,2.0,424.0,97.80531554194465,144.89,57.79,,,set,False,55.0
295,6339-1,Town,Launch Command,1995,Shuttle Launch Pad,4.0,564.0,117.36637865033357,673.49,125.55,,,set,False,66.0
296,6649-1,Town,Maintenance,1995,Street Sweeper,1.0,63.0,12.003379634693207,55.0,10.94,,,set,False,6.75
297,2693-1,Duplo,,1995,Fire Station,3.0,47.0,88.02478398775018,,,,,set,False,49.5
298,4130-1,Freestyle,,1995,Daft 'n' Dotty,,37.0,3.556556928797987,5.99,2.79,,,set,False,2.0
299,2945-1,Duplo,Toolo,1995,Space Center,2.0,47.0,88.91392321994968,,,,,set,False,50.0
300,2925-1,Duplo,Toolo,1995,Helicopter,1.0,20.0,44.45696160997484,81.81,38.03,,,set,False,25.0
301,2915-1,Duplo,Toolo,1995,Mini Digger,1.0,16.0,26.674176965984902,,,,,set,False,15.0
302,2785-1,Duplo,,1995,Living Room,1.0,9.0,15.559936563491195,45.48,,,,set,False,8.75
303,4133-1,Freestyle,,1995,"Freestyle Bucket, 3+",,135.0,29.341594662583393,51.36,23.17,,,set,False,16.5
304,2691-1,Duplo,,1995,Fire Engine,1.0,12.0,33.34272120748113,39.58,21.31,,,set,False,18.75
305,2690-1,Duplo,,1995,Fire Chief,1.0,6.0,14.226227715191948,9.0,9.47,,,set,False,8.0
306,2663-1,Duplo,,1995,Water Animals,1.0,20.0,26.674176965984902,,18.99,,,set,False,15.0
307,2659-1,Duplo,,1995,Baby Animals,,8.0,14.226227715191948,18.18,10.52,,,set,False,8.0
308,6254-1,Pirates,,1995,Rocky Reef,3.0,103.0,26.674176965984902,155.0,42.66,,,set,False,15.0
309,1759-1,Duplo,,1995,Parrot,,7.0,1.066967078639396,3.95,,,,set,False,0.6
310,1714-1,Space,Spyrius,1995,Surveillance Scooter,1.0,22.0,3.5387741441539973,19.99,9.75,,,set,False,1.99
311,4131-1,Freestyle,,1995,"Freestyle Building Set, 3+",,71.0,7.113113857595974,,4.99,,,set,False,4.0
312,1822-1,Aquazone,Aquanauts,1995,Sea Claw 7,2.0,192.0,35.565569287979876,168.8,41.47,,,set,False,20.0
313,1819-1,Basic,,1995,Large Bucket,,950.0,35.565569287979876,,25.0,,,set,False,20.0
314,1807-1,Town,Seasonal,1995,Santa Claus and Sleigh,1.0,17.0,3.556556928797987,10.38,5.94,,,set,False,2.0
315,1789-1,Space,Unitron,1995,Star Hawk II,2.0,292.0,48.01351853877283,641.91,134.79,,,set,False,27.0
316,1788-1,Pirates,,1995,Treasure Chest,4.0,159.0,39.122126216777865,169.17,118.28,,,set,False,22.0
317,1787-1,Space,Unitron,1995,Crater Cruiser,2.0,183.0,32.00901235918189,253.55,53.46,,,set,False,18.0
318,1785-1,Space,Miscellaneous,1995,Crater Critters,,143.0,17.782784643989938,25.0,17.53,,,set,False,10.0
319,1746-1,Castle,Dragon Knights,1995,Wiz the Wizard,1.0,17.0,4.4456961609974845,47.71,20.39,,,set,False,2.5
320,9938-1,Dacta,,1995,Conveyor Belt Links,,36.0,11.11424040249371,8.0,,,,set,False,6.25
321,6516-1,Town,Launch Command,1995,Moon Walker,1.0,34.0,5.334835393196981,23.51,4.28,,,set,False,3.0
322,9616-1,Dacta,Technic,1995,Wheels and Axles Set,1.0,75.0,26.674176965984902,36.56,16.26,,,set,False,15.0
323,4142-1,Freestyle,,1995,"Freestyle Building Set, 4+",,98.0,14.226227715191948,9.95,,,,set,False,8.0
324,4134-1,Freestyle,,1995,"Freestyle Bucket, 3+",,252.0,35.565569287979876,,,,,set,False,20.0
325,6115-1,Aquazone,Aquasharks,1995,Shark Scout,1.0,28.0,6.223974625396478,29.7,3.85,,,set,False,3.5
326,5126-1,Service Packs,,1995,Crane and Digger Accessories,,18.0,6.223974625396478,12.0,11.61,,,set,False,3.5
327,5132-1,Service Packs,,1995,"Wheels, Bearings and Suspension",,32.0,6.223974625396478,5.51,,,,set,False,3.5
328,5541-1,Model Team,,1995,Blue Fury,,421.0,70.24199934376026,242.25,105.35,,,set,False,39.5
329,6078-1,Castle,Royal Knights,1995,Royal Drawbridge,5.0,258.0,53.348353931969804,403.9,92.69,,,set,False,30.0
330,6036-1,Castle,Royal Knights,1995,Skeleton Surprise,2.0,74.0,14.226227715191948,83.8,21.65,,,set,False,8.0
331,6008-1,Castle,Royal Knights,1995,Royal King,1.0,10.0,5.334835393196981,71.1,14.87,,,set,False,3.0
332,5840-1,Belville,,1995,Garden Playmates,1.0,87.0,35.12099967188013,29.0,11.8,,,set,False,19.75
333,5830-1,Belville,,1995,Fun-Day Sundaes,2.0,29.0,19.561063108388932,29.9,10.2,,,set,False,11.0
334,5810-1,Belville,,1995,Vanity Fun,1.0,23.0,9.780531554194466,23.63,7.18,,,set,False,5.5
335,6044-1,Castle,Royal Knights,1995,King's Carriage,4.0,124.0,29.341594662583393,271.62,46.69,,,set,False,16.5
336,5135-1,Service Packs,Castle,1995,Castle Accessories,,30.0,6.223974625396478,50.0,,,,set,False,3.5
337,5287-1,Service Packs,Technic,1995,Plates and Gear Racks,,18.0,7.113113857595974,8.99,,,,set,False,4.0
338,6090-1,Castle,Royal Knights,1995,Royal Knight's Castle,11.0,764.0,168.9364541179044,2104.42,316.55,,,set,False,95.0
339,5269-1,Service Packs,Technic,1995,Lift-Arms and Triangles,,12.0,5.779405009296729,4.99,,,,set,False,3.25
340,5268-1,Service Packs,,1995,Small Low Profile Tyres,,8.0,7.113113857595974,6.06,,,,set,False,4.0
341,9891-1,Dacta,,1995,Angle Sensor,,1.0,44.45696160997484,5.38,,,,set,False,25.0
342,4144-1,Freestyle,,1995,"Freestyle Brick Vac Bus, 4+",,141.0,39.122126216777865,38.33,10.74,,,set,False,22.0
343,4146-1,Freestyle,,1995,"Freestyle Bucket, 4+",,410.0,58.683189325166786,43.05,,,,set,False,33.0
344,5160-1,Service Packs,Aquazone,1995,Aquazone Accessories,,18.0,5.334835393196981,16.46,14.74,,,set,False,3.0
345,4151-1,Freestyle,,1995,"Girl's Freestyle Set, 5+",2.0,272.0,23.117620037186917,54.22,23.17,,,set,False,13.0
346,9171-1,Dacta,,1995,World People,24.0,24.0,68.46372087936125,59.95,,,,set,False,38.5
347,4150-1,Freestyle,,1995,Building Set 5+,1.0,88.0,6.223974625396478,7.78,4.4,,,set,False,3.5
348,9170-1,Dacta,,1995,Community People Set,18.0,18.0,50.85876408181122,,,,,set,False,28.6
349,8485-1,Technic,,1995,Control Centre II,,1079.0,389.4429837033796,774.56,203.13,,,set,False,219.0
350,8440-1,Technic,,1995,Formula Flash,,414.0,96.02703707754566,82.76,52.07,,,set,False,54.0
351,8422-1,Technic,,1995,Circuit Shock Racer,,315.0,58.683189325166786,134.88,33.99,,,set,False,33.0
352,8412-1,Technic,,1995,Nighthawk,,286.0,52.90378431587006,72.72,25.17,,,set,False,29.75
353,6175-1,Aquazone,Aquanauts,1995,Crystal Explorer Sub,2.0,167.0,58.683189325166786,220.44,38.86,,,set,False,33.0
354,9660-1,Dacta,Duplo,1995,Early Structures,2.0,107.0,122.70121404353057,93.68,,,,set,False,69.0
355,8460-1,Technic,,1995,Pneumatic Crane Truck,,850.0,176.04956797550037,227.38,91.18,,,set,False,99.0
356,5127-1,Service Packs,,1995,Antennas and Control Sticks,,37.0,5.334835393196981,,,,,set,False,3.0
357,5125-1,Service Packs,Town,1995,Space Port Accessories (Launch Command Accessories),,31.0,5.334835393196981,39.99,,,,set,False,3.0
358,4555-1,Trains,9V,1995,Cargo Station,3.0,389.0,117.36637865033357,500.0,154.21,,,set,False,66.0
359,4552-1,Trains,9V,1995,Cargo Crane,2.0,282.0,68.46372087936125,263.0,82.56,,,set,False,38.5
360,4163-1,Freestyle,,1995,"Electric Freestyle Set, 6+",,349.0,80.02253089795471,35.64,33.88,,,set,False,45.0
361,4152-1,Freestyle,,1995,"Freestyle Bucket, 5+",,400.0,35.565569287979876,100.0,10.63,,,set,False,20.0
362,4162-1,Freestyle,,1995,"Freestyle Multibox, 6+",,592.0,44.45696160997484,,35.0,,,set,False,25.0
363,4161-1,Freestyle,,1995,"Girl's Freestyle Suitcase, 6+",2.0,283.0,35.565569287979876,71.09,35.12,,,set,False,20.0
364,6125-1,Aquazone,Aquanauts,1995,Sea Sprint 9,1.0,32.0,7.113113857595974,33.97,5.64,,,set,False,4.0
365,4153-1,Freestyle,,1995,"Freestyle Playcase (L), 5+",2.0,687.0,67.57458164716175,,43.0,,,set,False,38.0
366,6712-1,Western,Cowboys,1996,Sheriff's Showdown,2.0,28.0,6.910184348934814,81.1,15.67,1996-01-09,1998-12-31,set,False,4.0
367,6716-1,Western,Cowboys,1996,Covered Wagon,1.0,64.0,13.820368697869627,152.52,39.78,1996-01-09,1998-12-31,set,False,8.0
368,6769-1,Western,Cowboys,1996,Fort Legoredo,10.0,687.0,146.84141741486476,400.0,223.58,1996-01-10,1998-12-31,set,False,85.0
369,624-1,Basic,Supplementaries,1996,"Basic Motor, 9V",,27.0,44.916198268076286,32.44,19.34,,,set,False,26.0
370,626-1,Basic,Supplementaries,1996,"Building Plate, Green",,1.0,8.62045497529618,7.25,9.45,,,set,False,4.99
371,630-1,Basic,Supplementaries,1996,"Brick Separator, Green",,1.0,4.3015897572119215,1.25,0.84,,,set,False,2.49
372,628-1,Basic,Supplementaries,1996,X-Large Baseplate Grey,,1.0,25.895915847633212,15.16,15.0,,,set,False,14.99
373,629-1,Basic,Supplementaries,1996,Three Building Plates,,3.0,9.501503479785368,,,,,set,False,5.5
374,6518-1,Town,Coastguard,1996,Baja Buggy,1.0,37.0,6.046411305317961,15.14,5.53,1996-01-07,1997-12-31,set,False,3.5
375,6493-1,Time Cruisers,,1996,Flying Time Vessel,2.0,237.0,76.01202783828295,112.47,40.77,1996-01-07,1998-12-31,set,False,44.0
376,4565-1,Trains,9V,1996,Freight and Crane Railway,3.0,914.0,241.8564522127185,547.04,196.08,1996-01-09,2002-12-31,set,False,140.0
377,6492-1,Time Cruisers,,1996,Hypno Cruiser,2.0,152.0,38.00601391914147,70.0,24.75,1996-01-07,1998-12-31,set,False,22.0
378,627-1,Basic,Supplementaries,1996,"Building Plate, Blue",,1.0,9.501503479785368,11.99,10.0,,,set,False,5.5
379,8480-1,Technic,,1996,Space Shuttle,,1368.0,272.9522817829251,742.0,287.6,1996-01-08,1998-12-31,set,False,158.0
380,6289-1,Pirates,,1996,Red Beard Runner,7.0,703.0,171.02706263613663,711.82,257.54,,,set,False,99.0
381,8443-1,Technic,,1996,Pneumatic Log Loader,,327.0,101.92521914678849,274.45,67.92,1996-01-08,1998-12-31,set,False,59.0
382,8408-1,Technic,,1996,Desert Ranger,,289.0,51.8263826170111,60.0,19.37,1996-01-08,1998-12-31,set,False,30.0
383,6755-1,Western,Cowboys,1996,Sheriff's Lock-Up,4.0,176.0,43.18865218084258,375.0,56.07,1996-01-08,1998-12-31,set,False,25.0
384,5876-1,Belville,,1996,Belville Hospital Ward,4.0,96.0,51.8263826170111,,40.88,1996-01-08,1998-12-31,set,False,30.0
385,6615-1,Town,Flight,1996,Eagle Stunt Flyer,1.0,76.0,15.116028263294906,56.4,9.82,1996-01-07,1997-12-31,set,False,8.75
386,6581-1,Town,Construction,1996,Dig 'N' Dump,2.0,127.0,22.88998565584657,54.59,11.82,1996-01-07,1997-12-31,set,False,13.25
387,2150-1,Trains,9V,1996,Train Station,8.0,599.0,126.11086436806035,493.81,207.36,,,set,False,73.0
388,5397-1,Service Packs,,1996,Magnet and Magnet Holder,,12.0,6.910184348934814,42.51,19.79,,,set,False,4.0
389,6280-1,Pirates,Imperial Armada,1996,Armada Flagship,3.0,284.0,86.37730436168516,488.0,194.29,,,set,False,50.0
390,6248-1,Pirates,,1996,Volcano Island,2.0,119.0,20.730553046804438,170.15,51.61,,,set,False,12.0
391,6232-1,Pirates,Imperial Armada,1996,Skeleton Crew,2.0,28.0,5.1826382617011095,48.34,11.23,,,set,False,3.0
392,6104-1,Aquazone,Accessories,1996,Aquacessories,2.0,20.0,12.52470913244435,49.99,18.93,,,set,False,7.25
393,6079-1,Castle,Dark Forest,1996,Dark Forest Fortress,7.0,464.0,86.37730436168516,550.0,452.5,,,set,False,50.0
394,6491-1,Time Cruisers,,1996,Rocket Racer,1.0,58.0,7.773957392551665,20.43,3.18,1996-01-07,1998-12-31,set,False,4.5
395,8456-1,Technic,,1996,Fiber Optic Multi Set,,404.0,127.83841045529404,132.1,55.76,1996-01-08,1998-12-31,set,False,74.0
396,6135-1,Aquazone,Aquasharks,1996,Spy Shark,1.0,57.0,15.116028263294906,20.0,10.49,1996-01-01,1997-12-31,set,False,8.75
397,639-1,Basic,Supplementaries,1996,"Lots of Extra Basic Bricks, 5+",,400.0,34.11903522286564,42.43,,,,set,False,19.75
398,6958-1,Space,Exploriens,1996,Android Base,3.0,267.0,69.10184348934814,338.54,69.19,1996-01-01,1997-12-31,set,False,40.0
399,6046-1,Castle,Dark Forest,1996,Hemlock Stronghold,5.0,216.0,41.461106093608876,550.0,216.64,,,set,False,24.0
400,1808-1,Town,Special,1996,Light Aircraft and Ground Support,2.0,122.0,17.275460872337035,113.94,42.76,,,set,False,10.0
401,1804-1,Castle,Royal Knights,1996,Crossbow Boat,1.0,21.0,3.455092174467407,37.2,10.0,,,set,False,2.0
402,1802-1,Pirates,,1996,Tidy Treasure,1.0,22.0,3.455092174467407,24.99,13.6,,,set,False,2.0
403,1797-1,Duplo,,1996,Bonus Bucket,,90.0,34.55092174467407,,,,,set,False,20.0
404,1776-1,Basic,,1996,Bonus Value Bucket,,950.0,34.55092174467407,,,,,set,False,20.0
405,637-1,Basic,Supplementaries,1996,Play Table,,3.0,77.73957392551665,,5.96,,,set,False,45.0
406,1749-1,Aquazone,Aquanauts,1996,Paravane,1.0,16.0,3.455092174467407,9.82,4.71,,,set,False,2.0
407,1747-1,Pirates,,1996,Treasure Surprise,1.0,22.0,3.455092174467407,36.03,12.81,,,set,False,2.0
408,1737-1,Space,Exploriens,1996,Scorpion Detector,2.0,196.0,34.55092174467407,89.98,30.72,,,set,False,20.0
409,1728-1,Aquazone,Aquanauts,1996,Crystal Crawler,1.0,97.0,17.275460872337035,54.0,22.99,,,set,False,10.0
410,1821-1,Town,Racing,1996,Rally Racers,3.0,196.0,19.003006959570737,125.0,32.6,,,set,False,11.0
411,1818-1,Town,Special,1996,Aircraft and Ground Support Equipment and Vehicle.,3.0,203.0,41.461106093608876,,133.62,,,set,False,24.0
412,1854-1,Town,Special,1996,House with Roof-Windows,2.0,144.0,39.73356000637518,171.59,138.64,,,set,False,23.0
413,6598-1,Town,Police,1996,Metro PD Station,8.0,552.0,114.01804175742441,270.69,95.75,1996-01-01,1997-12-31,set,False,66.0
414,1843-3,Castle,Royal Knights,1996,{Catapult},,48.0,13.820368697869627,,,,,set,False,8.0
415,6145-1,Aquazone,Aquanauts,1996,Crystal Crawler,1.0,96.0,20.730553046804438,121.25,17.38,1996-01-04,1998-12-31,set,False,12.0
416,6337-1,Town,Racing,1996,Fast Track Finish,6.0,329.0,69.10184348934814,312.54,78.74,1996-01-07,1997-12-31,set,False,40.0
417,6190-1,Aquazone,Aquasharks,1996,Shark's Crystal Cave,2.0,258.0,86.37730436168516,480.63,118.94,1996-01-07,1997-12-31,set,False,50.0
418,4559-1,Trains,9V,1996,Cargo Railway,7.0,842.0,224.58099134038142,585.0,179.09,1996-01-07,1999-01-30,set,False,130.0
419,6024-1,Castle,Dark Forest,1996,Bandit Ambush,2.0,59.0,11.229049567019072,132.69,50.39,1996-01-06,1998-12-31,set,False,6.5
420,1796-1,Freestyle,,1996,Freestyle Bucket,,641.0,34.55092174467407,,30.0,1996-01-06,2000-09-30,set,False,20.0
421,6938-1,Space,Exploriens,1996,Scorpion Detector,2.0,196.0,41.461106093608876,137.63,30.82,1996-01-04,1996-12-31,set,False,24.0
422,6899-1,Space,Exploriens,1996,Nebula Outpost,2.0,158.0,25.91319130850555,65.03,24.78,1996-01-04,1997-12-31,set,False,15.0
423,6856-1,Space,Exploriens,1996,Planetary Decoder,1.0,80.0,13.820368697869627,37.91,9.76,1996-01-04,1997-12-31,set,False,8.0
424,6854-1,Space,Exploriens,1996,Alien Fossilizer,1.0,53.0,10.365276523402219,112.59,15.02,1996-01-04,1996-12-31,set,False,6.0
425,6244-1,Pirates,Imperial Armada,1996,Armada Sentry,1.0,71.0,15.116028263294906,100.67,51.26,1996-01-04,1996-12-31,set,False,8.75
426,1817-1,Town,Special,1996,Sea Plane with Hut and Boat,3.0,135.0,25.91319130850555,53.95,47.72,1996-01-03,2001-12-31,set,False,15.0
427,8244-1,Technic,,1996,Convertables,1.0,275.0,57.00902087871221,39.0,21.26,1996-01-01,1998-12-31,set,False,33.0
428,6982-1,Space,Exploriens,1996,Explorien Starship,4.0,662.0,138.20368697869628,312.0,114.7,1996-01-01,1997-12-31,set,False,80.0
